system:index,COUNTRY,EVI,GID_0,NDVI,SAMPLE_1,file_date,image_date,sza,time,vza,xco2,xco2_qual,xco2_sigma,.geo
2020_04_06_0000000000000000001e_0,Vietnam,4483,VNM,6456,3.0,2020/01/16,2020-04-06,41.89032,2020/01/16 06:15:15.975,0.21862416,412.3666,0.0,0.58332384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.74348503769433,16.395106118442975]}"
2020_04_06_0000000000000000001f_0,Vietnam,5784,VNM,8041,3.0,2020/01/16,2020-04-06,41.872284,2020/01/16 06:15:16.083,0.27291185,409.3533,0.0,0.793281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.76606410922534,16.368126500675185]}"
2020_04_06_00000000000000000020_0,Vietnam,4605,VNM,6750,3.0,2020/01/16,2020-04-06,41.915524,2020/01/16 06:15:16.255,0.43533307,413.6822,0.0,0.5534616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.72590853469458,16.431078942133368]}"
2020_04_06_00000000000000000021_0,Vietnam,4908,VNM,6799,3.0,2020/01/16,2020-04-06,41.911243,2020/01/16 06:15:16.282,0.32536277,413.25247,0.0,0.56194174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.73029928864842,16.422085736210768]}"
2020_04_06_00000000000000000022_0,Vietnam,4733,VNM,6779,3.0,2020/01/16,2020-04-06,41.90689,2020/01/16 06:15:16.309,0.2190702,412.47275,0.0,0.57269776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.73469229037592,16.41309253028817]}"
2020_04_06_00000000000000000023_0,Vietnam,4892,VNM,6981,3.0,2020/01/16,2020-04-06,41.902515,2020/01/16 06:15:16.336,0.12742108,411.67273,0.0,0.6151363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.74406754317249,16.41309253028817]}"
2020_04_06_00000000000000000024_0,Vietnam,1474,VNM,2983,3.0,2020/01/18,2020-04-06,38.45599,2020/01/18 06:03:00.282,30.162725,412.70743,0.0,0.3893904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.2017993542713,13.796069606812203]}"
2020_04_06_00000000000000000025_0,Vietnam,1356,VNM,2755,3.0,2020/01/18,2020-04-06,38.464745,2020/01/18 06:03:00.642,30.233137,412.85367,0.0,0.416756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.20600970833468,13.805062812734802]}"
2020_04_06_00000000000000000026_0,Vietnam,2408,VNM,3025,3.0,2020/01/18,2020-04-06,38.52182,2020/01/18 06:03:01.588,30.155195,414.52597,0.0,0.4054269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.17495605308196,13.877008460115583]}"
2020_04_06_00000000000000000027_0,Vietnam,3048,VNM,4103,3.0,2020/01/18,2020-04-06,38.51565,2020/01/18 06:03:01.615,30.213062,413.68564,0.0,0.38786906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.17998729895307,13.868015254192985]}"
2020_04_06_00000000000000000028_0,Vietnam,2554,VNM,3946,3.0,2020/01/18,2020-04-06,38.517952,2020/01/18 06:03:02.002,30.34403,414.11066,0.0,0.37820363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.18925052385185,13.868015254192985]}"
2020_04_06_00000000000000000029_0,Vietnam,1679,VNM,2810,3.0,2020/01/18,2020-04-06,38.526447,2020/01/18 06:03:02.363,30.417114,414.2579,0.0,0.38375902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.19348322105328,13.877008460115583]}"
2020_04_06_0000000000000000002a_0,Vietnam,1514,VNM,2924,3.0,2020/01/18,2020-04-06,38.51986,2020/01/18 06:03:02.389,30.478977,414.6109,0.0,0.39373124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.19851374875064,13.868015254192985]}"
2020_04_06_0000000000000000002b_0,Vietnam,2498,VNM,3545,3.0,2020/01/18,2020-04-06,38.53494,2020/01/18 06:03:02.723,30.490385,414.35712,0.0,0.39676604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.19771893681023,13.886001666038181]}"
2020_04_06_0000000000000000002c_0,Vietnam,2906,VNM,4966,3.0,2020/01/18,2020-04-06,38.5911,2020/01/18 06:03:03.282,30.269558,413.94952,0.0,0.38081703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.16183879459649,13.966940519341561]}"
2020_04_06_0000000000000000002d_0,Vietnam,2273,VNM,4060,3.0,2020/01/18,2020-04-06,38.584778,2020/01/18 06:03:03.309,30.328487,414.65137,0.0,0.3799937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.16258825243523,13.948954107496366]}"
2020_04_06_0000000000000000002e_0,Vietnam,2214,VNM,3854,3.0,2020/01/18,2020-04-06,38.59577,2020/01/18 06:03:04.056,30.531796,413.45255,0.0,0.39018402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.17611243437808,13.957947313418963]}"
2020_04_06_0000000000000000002f_0,Vietnam,3869,VNM,5761,3.0,2020/01/18,2020-04-06,38.73189,2020/01/18 06:03:07.056,30.63214,414.02383,0.0,0.4112349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.13702522455311,14.12881822594832]}"
2020_04_06_00000000000000000030_0,Vietnam,3177,VNM,4416,3.0,2020/01/18,2020-04-06,39.014275,2020/01/18 06:03:12.615,30.58849,413.0839,0.0,0.4190022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.02885543736271,14.479553256929634]}"
2020_04_06_00000000000000000031_0,Vietnam,3871,VNM,5611,3.0,2020/01/18,2020-04-06,39.02327,2020/01/18 06:03:12.975,30.657333,412.48685,0.0,0.43363884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.03327624086546,14.488546462852234]}"
2020_04_06_00000000000000000032_0,Vietnam,3527,VNM,5258,3.0,2020/01/18,2020-04-06,39.04953,2020/01/18 06:03:14.056,30.871586,413.07468,0.0,0.44551632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.03726718692474,14.515526080620026]}"
2020_04_06_00000000000000000033_0,Vietnam,3527,VNM,5258,3.0,2020/01/18,2020-04-06,39.057896,2020/01/18 06:03:14.416,30.946274,413.17126,0.0,0.46354917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.03726718692474,14.515526080620026]}"
2020_04_06_00000000000000000034_0,Vietnam,4010,VNM,5263,3.0,2020/01/18,2020-04-06,39.07972,2020/01/18 06:03:14.723,30.895058,413.78128,0.0,0.41114786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.02714216240376,14.551498904310417]}"
2020_04_06_00000000000000000035_0,Vietnam,4499,VNM,5675,3.0,2020/01/18,2020-04-06,39.244267,2020/01/18 06:03:18.389,31.038244,413.69397,0.0,0.43413568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.97681370462287,14.749349434607579]}"
2020_04_06_00000000000000000036_0,Vietnam,3581,VNM,4655,3.0,2020/01/18,2020-04-06,39.25921,2020/01/18 06:03:18.723,31.051596,412.4346,0.0,0.43144086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.97652579720669,14.767335846452774]}"
2020_04_06_00000000000000000037_0,Vietnam,3166,VNM,4000,3.0,2020/01/18,2020-04-06,39.31267,2020/01/18 06:03:18.895,30.707464,412.54782,0.0,0.45813286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9334950857098,14.848274699756153]}"
2020_04_06_00000000000000000038_0,Vietnam,2881,VNM,3746,3.0,2020/01/18,2020-04-06,39.306515,2020/01/18 06:03:18.921,30.7641,413.51334,0.0,0.42483923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93826712663329,14.839281493833555]}"
2020_04_06_00000000000000000039_0,Vietnam,2930,VNM,3830,3.0,2020/01/18,2020-04-06,39.308895,2020/01/18 06:03:19.309,30.89364,413.98355,0.0,0.43331337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.94757062247008,14.839281493833555]}"
2020_04_06_0000000000000000003a_0,Vietnam,3129,VNM,3931,3.0,2020/01/18,2020-04-06,39.2893,2020/01/18 06:03:19.389,31.076324,412.48904,0.0,0.4342501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.96668011138185,14.803308670143164]}"
2020_04_06_0000000000000000003b_0,Vietnam,2667,VNM,3446,3.0,2020/01/18,2020-04-06,39.33035,2020/01/18 06:03:19.615,30.846775,413.23193,0.0,0.42412338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93326252152214,14.86626111160135]}"
2020_04_06_0000000000000000003c_0,Vietnam,2813,VNM,3682,3.0,2020/01/18,2020-04-06,39.31101,2020/01/18 06:03:19.696,31.026703,413.76752,0.0,0.43448922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.95234456352028,14.83028828791096]}"
2020_04_06_0000000000000000003d_0,Vietnam,2758,VNM,4200,3.0,2020/01/18,2020-04-06,39.345467,2020/01/18 06:03:19.948,30.858978,413.02673,0.0,0.42309818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93304065452296,14.884247523446545]}"
2020_04_06_0000000000000000003e_0,Vietnam,2200,VNM,3443,3.0,2020/01/18,2020-04-06,39.33905,2020/01/18 06:03:19.975,30.918201,413.42468,0.0,0.4256767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93780277352231,14.875254317523947]}"
2020_04_06_0000000000000000003f_0,Vietnam,2904,VNM,3814,3.0,2020/01/18,2020-04-06,39.31943,2020/01/18 06:03:20.056,31.100891,413.3314,0.0,0.45395863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9568741183069,14.839281493833555]}"
2020_04_06_00000000000000000040_0,Vietnam,2749,VNM,3687,3.0,2020/01/18,2020-04-06,39.312683,2020/01/18 06:03:20.083,31.163815,412.28854,0.0,0.5157216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9616476725922,14.83028828791096]}"
2020_04_06_00000000000000000041_0,Vietnam,2501,VNM,3321,3.0,2020/01/18,2020-04-06,39.372948,2020/01/18 06:03:20.228,30.756638,413.22968,0.0,0.44379717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91401504197862,14.920220347136937]}"
2020_04_06_00000000000000000042_0,Vietnam,2448,VNM,3176,3.0,2020/01/18,2020-04-06,39.366802,2020/01/18 06:03:20.255,30.81326,413.89896,0.0,0.42486572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91876801595133,14.91122714121434]}"
2020_04_06_00000000000000000043_0,Vietnam,2639,VNM,4691,3.0,2020/01/18,2020-04-06,39.360535,2020/01/18 06:03:20.282,30.871233,412.93463,0.0,0.42251128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.92352327591489,14.902233935291742]}"
2020_04_06_00000000000000000044_0,Vietnam,2866,VNM,3587,3.0,2020/01/18,2020-04-06,39.3345,2020/01/18 06:03:20.389,31.113146,413.657,0.0,0.42587578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.94733387180061,14.857267905678752]}"
2020_04_06_00000000000000000045_0,Vietnam,1958,VNM,2756,3.0,2020/01/18,2020-04-06,39.38805,2020/01/18 06:03:20.562,30.768854,413.02927,0.0,0.4934743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90451595129895,14.938206758982133]}"
2020_04_06_00000000000000000046_0,Vietnam,2943,VNM,3478,3.0,2020/01/18,2020-04-06,39.381893,2020/01/18 06:03:20.588,30.825485,411.32718,0.0,0.480536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90926435382,14.929213553059535]}"
2020_04_06_00000000000000000047_0,Vietnam,2758,VNM,4200,3.0,2020/01/18,2020-04-06,39.356266,2020/01/18 06:03:20.696,31.063265,413.35934,0.0,0.44054568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93304065452296,14.884247523446545]}"
2020_04_06_00000000000000000048_0,Vietnam,2866,VNM,4549,3.0,2020/01/18,2020-04-06,39.34963,2020/01/18 06:03:20.723,31.125153,412.36057,0.0,0.44853777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.94710781903308,14.875254317523947]}"
2020_04_06_00000000000000000049_0,Vietnam,2274,VNM,2973,3.0,2020/01/18,2020-04-06,39.34285,2020/01/18 06:03:20.749,31.188065,412.07355,0.0,0.4549878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.95187183692218,14.86626111160135]}"
2020_04_06_0000000000000000004a_0,Vietnam,2054,VNM,2953,3.0,2020/01/18,2020-04-06,39.403206,2020/01/18 06:03:20.895,30.78055,412.62283,0.0,0.4540937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90433455005052,14.956193170827326]}"
2020_04_06_0000000000000000004b_0,Vietnam,1987,VNM,2887,3.0,2020/01/18,2020-04-06,39.39079,2020/01/18 06:03:20.948,30.895067,412.7135,0.0,0.4789769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91382371881257,14.938206758982133]}"
2020_04_06_0000000000000000004c_0,Vietnam,2807,VNM,4643,3.0,2020/01/18,2020-04-06,39.371433,2020/01/18 06:03:21.029,31.07489,412.4084,0.0,0.51052296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9328294864277,14.902233935291742]}"
2020_04_06_0000000000000000004d_0,Vietnam,2971,VNM,4769,3.0,2020/01/18,2020-04-06,39.36479,2020/01/18 06:03:21.056,31.136782,412.20212,0.0,0.44751567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93758664396346,14.893240729369143]}"
2020_04_06_0000000000000000004e_0,Vietnam,2924,VNM,4624,3.0,2020/01/18,2020-04-06,39.358044,2020/01/18 06:03:21.083,31.199665,412.72507,0.0,0.45770875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9423460881061,14.884247523446545]}"
2020_04_06_0000000000000000004f_0,Vietnam,2234,VNM,3014,3.0,2020/01/18,2020-04-06,39.412254,2020/01/18 06:03:21.255,30.84872,412.82755,0.0,0.4391199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8995933938149,14.965186376749925]}"
2020_04_06_00000000000000000050_0,Vietnam,3435,VNM,4854,3.0,2020/01/18,2020-04-06,39.433563,2020/01/18 06:03:21.562,30.803757,412.24515,0.0,0.51195264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89469374646025,14.992165994517718]}"
2020_04_06_00000000000000000051_0,Vietnam,3401,VNM,4459,3.0,2020/01/18,2020-04-06,39.421234,2020/01/18 06:03:21.615,30.918226,412.70944,0.0,0.43369573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90416385148133,14.974179582672525]}"
2020_04_06_00000000000000000052_0,Vietnam,1973,VNM,2875,3.0,2020/01/18,2020-04-06,39.466316,2020/01/18 06:03:22.615,30.956312,413.31268,0.0,0.4905266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89440431095288,15.02813881820811]}"
2020_04_06_00000000000000000053_0,Vietnam,3792,VNM,4967,3.0,2020/01/18,2020-04-06,39.493904,2020/01/18 06:03:22.895,30.853384,412.86176,0.0,0.48405063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8755312099142,15.0641116418985]}"
2020_04_06_00000000000000000054_0,Vietnam,3322,VNM,4512,3.0,2020/01/18,2020-04-06,39.50911,2020/01/18 06:03:23.228,30.864965,411.91537,0.0,0.4977976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86610836451881,15.082098053743698]}"
2020_04_06_00000000000000000055_0,Vietnam,2070,VNM,2984,3.0,2020/01/18,2020-04-06,39.47727,2020/01/18 06:03:23.363,31.159452,412.6029,0.0,0.4669441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89899467986818,15.037132024130708]}"
2020_04_06_00000000000000000056_0,Vietnam,3866,VNM,4961,3.0,2020/01/18,2020-04-06,39.524303,2020/01/18 06:03:23.562,30.876558,412.56125,0.0,0.51473933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8660094799701,15.10008446558889]}"
2020_04_06_00000000000000000057_0,Vietnam,3889,VNM,5439,3.0,2020/01/18,2020-04-06,39.49248,2020/01/18 06:03:23.696,31.170826,412.87396,0.0,0.5103065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89887177209391,15.055118435975904]}"
2020_04_06_00000000000000000058_0,Vietnam,3705,VNM,5483,3.0,2020/01/18,2020-04-06,39.533478,2020/01/18 06:03:23.921,30.94389,412.81308,0.0,0.45869917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86130644452216,15.10907767151149]}"
2020_04_06_00000000000000000059_0,Vietnam,3775,VNM,5527,3.0,2020/01/18,2020-04-06,39.514324,2020/01/18 06:03:24.002,31.120655,412.3736,0.0,0.44039688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.88473643944575,15.082098053743698]}"
2020_04_06_0000000000000000005a_0,Vietnam,3565,VNM,5131,3.0,2020/01/18,2020-04-06,39.50111,2020/01/18 06:03:24.056,31.243416,412.76056,0.0,0.5014403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90347096004919,15.0641116418985]}"
2020_04_06_0000000000000000005b_0,Vietnam,3765,VNM,5817,3.0,2020/01/18,2020-04-06,39.54247,2020/01/18 06:03:24.282,31.012531,412.98227,0.0,0.4467349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86592130800592,15.118070877434088]}"
2020_04_06_0000000000000000005c_0,Vietnam,3186,VNM,5424,3.0,2020/01/18,2020-04-06,39.538372,2020/01/18 06:03:24.696,31.203194,412.53867,0.0,0.48926926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.87993688564671,15.10907767151149]}"
2020_04_06_0000000000000000005d_0,Vietnam,3635,VNM,5540,3.0,2020/01/18,2020-04-06,39.688217,2020/01/18 06:03:27.642,31.187672,413.80975,0.0,0.470528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8283349025557,15.297934995886044]}"
2020_04_06_0000000000000000005e_0,Vietnam,3857,VNM,6113,3.0,2020/01/18,2020-04-06,39.681767,2020/01/18 06:03:27.669,31.24738,413.27347,0.0,0.47219682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.83298721934901,15.288941789963445]}"
2020_04_06_0000000000000000005f_0,Vietnam,2979,VNM,7020,3.0,2020/01/18,2020-04-06,39.74922,2020/01/18 06:03:28.975,31.233225,411.48145,0.0,0.5167913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.80985205784913,15.369880643266825]}"
2020_04_06_00000000000000000060_0,Vietnam,4410,VNM,6753,3.0,2020/01/18,2020-04-06,39.783375,2020/01/18 06:03:30.416,31.526167,412.22894,0.0,0.50904536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.81462193149467,15.396860261034622]}"
2020_04_06_00000000000000000061_0,Vietnam,1785,VNM,2972,3.0,2020/01/30,2020-04-06,33.22467,2020/01/30 06:25:51.255,0.40445456,415.88016,0.0,0.69548565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16344835228692,9.398391910661879]}"
2020_04_06_00000000000000000062_0,Vietnam,2778,VNM,3777,3.0,2020/01/30,2020-04-06,33.28962,2020/01/30 06:25:52.975,0.17873229,412.2238,0.0,0.6734831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15191263408877,9.479330763965258]}"
2020_04_06_00000000000000000063_0,Vietnam,2181,VNM,2766,3.0,2020/01/30,2020-04-06,33.30063,2020/01/30 06:25:53.749,0.2960181,414.45505,0.0,0.6369126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16381399770496,9.488323969887857]}"
2020_04_06_00000000000000000064_0,Vietnam,1669,VNM,2665,3.0,2020/01/30,2020-04-06,33.34731,2020/01/30 06:25:53.895,0.51038176,414.27417,0.0,0.5950608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12515045717187,9.569262823191236]}"
2020_04_06_00000000000000000065_0,Vietnam,1783,VNM,2560,3.0,2020/01/30,2020-04-06,33.334015,2020/01/30 06:25:53.975,0.17761566,413.96,0.0,0.606951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13497701141209,9.542283205423443]}"
2020_04_06_00000000000000000066_0,Vietnam,1401,VNM,2023,3.0,2020/01/30,2020-04-06,33.31542,2020/01/30 06:25:54.083,0.2964291,413.31314,0.0,0.63228154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15115274433721,9.506310381733051]}"
2020_04_06_00000000000000000067_0,Vietnam,1713,VNM,2377,3.0,2020/01/30,2020-04-06,33.362103,2020/01/30 06:25:54.228,0.5099639,413.51282,0.0,0.536271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12165182569741,9.587249235036433]}"
2020_04_06_00000000000000000068_0,Vietnam,1639,VNM,2420,3.0,2020/01/30,2020-04-06,33.357754,2020/01/30 06:25:54.255,0.39787424,413.44867,0.0,0.6175776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12796005569805,9.578256029113835]}"
2020_04_06_00000000000000000069_0,Vietnam,1043,VNM,1772,3.0,2020/01/30,2020-04-06,33.34881,2020/01/30 06:25:54.309,0.17722724,413.80008,0.0,0.5861565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13146348958193,9.560269617268638]}"
2020_04_06_0000000000000000006a_0,Vietnam,1224,VNM,1863,3.0,2020/01/30,2020-04-06,33.334976,2020/01/30 06:25:54.389,0.18810661,413.80646,0.0,0.54097676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15041627359267,9.533289999500845]}"
2020_04_06_0000000000000000006b_0,Vietnam,1348,VNM,2035,3.0,2020/01/30,2020-04-06,33.330215,2020/01/30 06:25:54.416,0.29679117,413.46497,0.0,0.609111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14761952644429,9.524296793578248]}"
2020_04_06_0000000000000000006c_0,Vietnam,2635,VNM,3460,3.0,2020/01/30,2020-04-06,33.3769,2020/01/30 06:25:54.562,0.51018703,413.54523,0.0,0.5670057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11816328171464,9.605235646881628]}"
2020_04_06_0000000000000000006d_0,Vietnam,2585,VNM,3443,3.0,2020/01/30,2020-04-06,33.372555,2020/01/30 06:25:54.588,0.3981863,412.53677,0.0,0.5818281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11534587576405,9.59624244095903]}"
2020_04_06_0000000000000000006e_0,Vietnam,1713,VNM,2377,3.0,2020/01/30,2020-04-06,33.36812,2020/01/30 06:25:54.615,0.28660095,413.3988,0.0,0.49761462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12165182569741,9.587249235036433]}"
2020_04_06_0000000000000000006f_0,Vietnam,2164,VNM,3218,3.0,2020/01/30,2020-04-06,33.34978,2020/01/30 06:25:54.723,0.18692043,414.83203,0.0,0.5160818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13777880288536,9.55127641134604]}"
2020_04_06_00000000000000000070_0,Vietnam,1547,VNM,2172,3.0,2020/01/30,2020-04-06,33.34502,2020/01/30 06:25:54.749,0.29559433,413.6003,0.0,0.603185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14689842964744,9.55127641134604]}"
